job_name,crawling_time,company_name,salary,salary_section,city,area,experience,educational,company_size,company_direction,skills,job_url,company_url
数据可视化建模工程师,2022-01-02 14:17:31,科东电力,10-20k,14-18k,天津,东丽区,统招本科,3-5年,1000-2000人,电力,数据开发,https://www.liepin.com/job/1925457273.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=17&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=17,https://www.liepin.com/company/29614/
数据可视化UI设计师,2022-01-02 14:17:31,广东华讯工程有限公司,8-15k,10-14k,郑州,管城区,本科及以上,3-5年,5000-10000人,通信设备,前端开发,https://www.liepin.com/job/1923496385.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=19&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=19,https://www.liepin.com/company/8044448/
数据可视化专家,2022-01-02 14:17:31,蚂蚁集团,30-50k·16薪,50k+,杭州,西湖区,本科及以上,3-5年,10000人以上,互联网金融,架构设计,https://www.liepin.com/job/1918662593.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=20&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=20,https://www.liepin.com/company/9364743/
数据可视化工程师,2022-01-02 14:17:31,蚂蚁集团,25-35k·16薪,35-40k,杭州,西湖区,本科及以上,经验不限,10000人以上,互联网金融,架构设计,https://www.liepin.com/job/1918662589.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=21&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=21,https://www.liepin.com/company/9364743/
数据可视化工程师,2022-01-02 14:17:31,先特网络,15-20k,14-18k,天津,,统招本科,1-3年,100-499人,网络安全,,https://www.liepin.com/job/1921836827.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=22&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=22,https://www.liepin.com/company/7857121/
1221JS-数据可视化工程师,2022-01-02 14:17:31,深圳平安综合金融服务有限公司,20-40k,26-30k,深圳,,学历不限,3-5年,10000人以上,基金/证券/投资,数据可视化|数据分析|Power|SQL|大数据领域,https://www.liepin.com/job/1924322717.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=23&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=23,https://www.liepin.com/company/7956861/
18435-数据应用工程师(偏数据分析+可视化),2022-01-02 14:17:31,腾讯,面议,,深圳,,本科及以上,1-3年,10000人以上,互联网/电商,云计算领域|SQL,https://www.liepin.com/job/1923979431.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=24&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=24,https://www.liepin.com/company/7983148/
27553-数据可视化产品策划,2022-01-02 14:17:31,腾讯,面议,,北京,,本科及以上,5-10年,10000人以上,互联网/电商,产品设计|产品规划|产品优化,https://www.liepin.com/job/1917860389.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=25&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=25,https://www.liepin.com/company/7983148/
数据可视化工程师,2022-01-02 14:17:31,上海纬视瑞信息科技有限公司,15-20k·14薪,18-22k,上海,浦东新区,本科及以上,3-5年,50-99人,互联网/电商,数据可视化|数据开发,https://www.liepin.com/job/1923460689.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=26&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=26,https://www.liepin.com/company/9415194/
web可视化研发工程师,2022-01-02 14:17:31,瀚思科技,10-20k,14-18k,成都,,本科及以上,3-5年,100-499人,网络安全,,https://www.liepin.com/job/1920373581.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=27&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=27,https://www.liepin.com/company/8083836/
图形可视化研发工程师,2022-01-02 14:17:31,国家超级计算无锡中心,8-13k,10-14k,无锡,滨湖区,本科及以上,经验不限,100-499人,计算机软件,,https://www.liepin.com/job/1917760777.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=28&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=28,https://www.liepin.com/company/9376971/
大数据可视化WEB前端工程师,2022-01-02 14:17:31,安邦咨询,10-15k,10-14k,北京,,本科及以上,3-5年,500-999人,专业服务,数据可视化|PHP,https://www.liepin.com/job/1923179143.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=29&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=29,https://www.liepin.com/company/334323/
数据可视化工程师,2022-01-02 14:17:31,神采,10-15k,10-14k,上海,普陀区,本科及以上,3-5年,100-499人,O2O服务,数据可视化|数据建模|SQL,https://www.liepin.com/job/1920996441.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=30&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=30,https://www.liepin.com/company/8925620/
1221F0-数据可视化,2022-01-02 14:17:31,深圳平安综合金融服务有限公司,15-30k·17薪,30-35k,深圳,,学历不限,3-5年,10000人以上,基金/证券/投资,数据可视化|数据开发,https://www.liepin.com/job/1922255145.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=31&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=31,https://www.liepin.com/company/7956861/
自动驾驶可视化系统工程师,2022-01-02 14:17:31,广州小马智行科技有限公司,15-30k,22-26k,广州,南沙区,学历不限,1-3年,100-499人,计算机软件,,https://www.liepin.com/job/1918269705.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=32&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=32,https://www.liepin.com/company/9382502/
大数据可视化开发工程师,2022-01-02 14:17:31,真视通科技北京,面议,,北京,朝阳区,大专及以上,1-3年,500-999人,IT服务,,https://www.liepin.com/job/1919356957.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=33&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=33,https://www.liepin.com/company/1514692/
可视化项目经理,2022-01-02 14:17:31,真视通科技北京,15-20k,14-18k,北京,朝阳区,大专及以上,3-5年,500-999人,IT服务,,https://www.liepin.com/job/1919356703.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=34&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=34,https://www.liepin.com/company/1514692/
数据可视化工程师,2022-01-02 14:17:31,碧桂园集团,面议,,佛山,,本科及以上,1-3年,10000人以上,房地产/建筑,数据可视化|Power,https://www.liepin.com/job/1917803509.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=35&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=35,https://www.liepin.com/company/2485521/
可视化前端研发工程师,2022-01-02 14:17:31,阿里巴巴集团,20-40k·13薪,30-35k,上海,浦东新区,统招本科,1-3年,10000人以上,互联网/电商,React|框架设计,https://www.liepin.com/job/1915538282.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=36&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=36,https://www.liepin.com/company/1072424/
27210J-大数据可视化工程师,2022-01-02 14:17:31,平安付,15-25k,18-22k,上海,,学历不限,1-3年,500-999人,互联网/电商,,https://www.liepin.com/job/1918390775.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=37&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=37,https://www.liepin.com/company/8017412/
数据可视化高级分析师,2022-01-02 14:17:31,益普索(中国)咨询有限公司,面议,,上海,静安区,本科及以上,3-5年,1000-2000人,专业服务,数据可视化,https://www.liepin.com/job/1915923853.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=38&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=38,https://www.liepin.com/company/474099/
数据分析师（偏数据分析+数据可视化）,2022-01-02 14:17:31,海钜信达,8-18k,10-14k,上海,浦东新区,本科及以上,1-3年,5000-10000人,基金/证券/投资,DBA|大数据领域|Python|SQL,https://www.liepin.com/job/1914372239.shtml?d_sfrom=search_prime&d_ckId=549c85471c53255f1001462d66340d6c&d_curPage=8&d_pageSize=40&d_headId=549c85471c53255f1001462d66340d6c&d_posi=39&skId=8ed91814c0dcccb25926d377fa2d09ea&fkId=8ed91814c0dcccb25926d377fa2d09ea&ckId=8ed91814c0dcccb25926d377fa2d09ea&sfrom=search_job_pc&curPage=8&pageSize=40&index=39,https://www.liepin.com/company/7864128/
大数据系统架构师,2022-01-02 14:17:33,Kyligence,25-40k,30-35k,厦门,,本科及以上,5-10年,100-499人,计算机软件,Hadoop|架构设计|Scala|Objective-C|运维管理|数据挖掘|C/C++|Shell|大数据领域|Java,https://www.liepin.com/job/1926557985.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=0&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=0,https://www.liepin.com/company/9183362/
大数据系统架构师,2022-01-02 14:17:33,Kyligence,25-40k,30-35k,上海,,本科及以上,5-10年,100-499人,计算机软件,架构设计|Scala|Objective-C|Hadoop|运维管理|数据挖掘|C/C++|Shell|大数据领域|Java,https://www.liepin.com/job/1926557983.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=1&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=1,https://www.liepin.com/company/9183362/
系统架构师,2022-01-02 14:17:33,北京赛博兴安科技有限公司,20-50k·15薪,40-50k,北京,昌平区,本科及以上,5-10年,100-499人,计算机/网络设备,架构设计|Storm|Flink|Hadoop|软件开发,https://www.liepin.com/job/1926341449.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=2&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=2,https://www.liepin.com/company/336956/
大数据系统运维岗,2022-01-02 14:17:33,信达证券股份有限公司,10-30k,18-22k,北京,,硕士及以上,经验不限,2000-5000人,证券,Spark|Druid|Flume|Storm|Kafka|Hadoop|数据治理,https://www.liepin.com/job/1926261087.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=3&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=3,https://www.liepin.com/company/1066291/
数据平台工程师（资深）,2022-01-02 14:17:33,海博思创,20-30k,22-26k,北京,海淀区,本科及以上,5-10年,500-999人,新能源,R语言|Java|Python|技术支持|IT/信息化领域|Scala,https://www.liepin.com/job/1922908045.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=4&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=4,https://www.liepin.com/company/8171901/
大数据工程师,2022-01-02 14:17:33,美和易思教育,10-18k,10-14k,武汉,洪山区,统招本科,3-5年,500-999人,教育培训,Pig|Kafka|Spark|Storm|数据开发|Hive|Hadoop,https://www.liepin.com/job/1920664027.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=5&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=5,https://www.liepin.com/company/8055749/
大数据开发工程师（智慧旅游行业）,2022-01-02 14:17:33,浙江深大智能科技有限公司,15-30k,22-26k,杭州,西湖区,统招本科,经验不限,500-999人,互联网/电商,数据开发|Scala|Java|C语言,https://www.liepin.com/job/1913828612.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=6&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=6,https://www.liepin.com/company/7912765/
大数据开发工程师,2022-01-02 14:17:33,浙江诺诺网络科技有限公司,15-25k·15薪,22-26k,杭州,,统招本科,3-5年,500-999人,互联网/电商,Spark|Hadoop|HBase|IT/信息化领域|Elasticsearch|R语言,https://www.liepin.com/job/1912284257.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=7&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=7,https://www.liepin.com/company/9422098/
实时计算团队Leader,2022-01-02 14:17:33,某知名互联网公司,55-75k·15薪,50k+,北京,,统招本科,5-10年,1000-2000人,电子商务,,https://www.liepin.com/a/33118847.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=8&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=8,
推荐算法工程师,2022-01-02 14:17:33,某知名二手奢侈品公司,40-70k·14薪,50k+,北京,,本科及以上,5-10年,100-499人,二手电商,,https://www.liepin.com/a/33117399.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=9&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=9,
大数据开发工程师,2022-01-02 14:17:33,国内某知名证券公司,20-25k·18薪,30-35k,上海,,本科及以上,5-10年,10000人以上,证券,,https://www.liepin.com/a/33116797.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=10&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=10,
网络信息安全工程师,2022-01-02 14:17:33,某上市央企,27-35k,30-35k,北京,,统招本科,3-5年,10000人以上,通信技术提供商,,https://www.liepin.com/a/33116231.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=11&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=11,
大数据平台部,2022-01-02 14:17:33,某知名互联网公司,40-55k·14薪,50k+,广州,海珠区,统招本科,3-5年,1000-2000人,电子商务,,https://www.liepin.com/a/33114715.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=12&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=12,
高级大数据平台开发,2022-01-02 14:17:33,某知名互联网公司,40-55k·13薪,50k+,广州,海珠区,统招本科,3-5年,1000-2000人,电子商务,,https://www.liepin.com/a/33114545.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=13&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=13,
研发经理,2022-01-02 14:17:33,某健康科技公司,30-40k·13薪,35-40k,上海,,本科及以上,5-10年,100-499人,金融科技,,https://www.liepin.com/a/33114403.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=14&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=14,
数据挖掘工程师,2022-01-02 14:17:33,广东某大型科技技术集团,15-20k,14-18k,中山,,本科及以上,1-3年,1000-2000人,家具/家电,,https://www.liepin.com/a/33111863.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=15&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=15,
大数据开发工程师,2022-01-02 14:17:33,某商业银行,20-40k·24薪,50k+,北京,朝阳区,统招本科,3-5年,10000人以上,银行,,https://www.liepin.com/a/33106067.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=16&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=16,
大数据开发工程师,2022-01-02 14:17:33,某大型互联网公司,80-100k·14薪,50k+,北京,,本科及以上,5-10年,10000人以上,互联网+,,https://www.liepin.com/a/33102665.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=17&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=17,
大数据开发工程师,2022-01-02 14:17:33,知名汽车企业数字化公司,25-30k·15薪,30-35k,北京,朝阳区,统招本科,5-10年,50-99人,互联网/电商,,https://www.liepin.com/a/33100687.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=18&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=18,
机器学习算法,2022-01-02 14:17:33,某知名互联网公司,40-70k,50k+,北京,,统招本科,3-5年,10000人以上,互联网/电商,,https://www.liepin.com/a/33096173.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=19&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=19,
算法负责人(带团队）,2022-01-02 14:17:34,某知名互联网公司,100-130k,50k+,北京,,硕士及以上,5-10年,10000人以上,互联网/电商,,https://www.liepin.com/a/33095881.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=20&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=20,
大数据开发工程师,2022-01-02 14:17:34,全国连锁猎头集团,15-20k·14薪,18-22k,重庆,,本科及以上,1-3年,100-499人,咨询服务,,https://www.liepin.com/a/33076535.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=21&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=21,
大数据架构师,2022-01-02 14:17:34,某大型互联网上市公司,30-50k,35-40k,北京,,统招本科,5-10年,10000人以上,互联网/电商,,https://www.liepin.com/a/33075737.shtml?d_sfrom=search_prime&d_ckId=f7c76535063ebfe38392e35f4d1f3326&d_curPage=7&d_pageSize=40&d_headId=f7c76535063ebfe38392e35f4d1f3326&d_posi=22&skId=4a04281f56b425c002659e8b9b0aca72&fkId=4a04281f56b425c002659e8b9b0aca72&ckId=4a04281f56b425c002659e8b9b0aca72&sfrom=search_job_pc&curPage=7&pageSize=40&index=22,
